"chr" "start" "end" "value" "area" "cluster" "indexStart" "indexEnd" "L" "clusterL"
"104" "chr1" 5809461 5809461 0.0295590689858428 0.0295590689858428 937 1442 1442 1 1
"774" "chrX" 37031028 37031028 0.0295240262369286 0.0295240262369286 10169 15945 15945 1 1
"415" "chr1" 157490756 157490756 0.0295142154125373 0.0295142154125373 6470 9713 9713 1 1
"1484" "chr1" 50887944 50887944 -0.0295043623777522 0.0295043623777522 3906 5815 5815 1 3
"357" "chr1" 151767754 151767754 0.0294973394621548 0.0294973394621548 5991 8986 8986 1 1
"372" "chr1" 152681887 152681887 0.0294927946798258 0.0294927946798258 6043 9059 9059 1 1
"106" "chr1" 5857530 5857530 0.0294841403807108 0.0294841403807108 939 1444 1444 1 1
"578" "chr1" 228556332 228556332 0.0294813053072298 0.0294813053072298 8668 12889 12889 1 1
"1611" "chr1" 147806437 147806437 -0.0294672146681796 0.0294672146681796 5766 8610 8610 1 1
"1809" "chr1" 247275489 247275489 -0.0294558359396613 0.0294558359396613 9324 13801 13801 1 2
"1610" "chr1" 147801721 147801721 -0.0294225360365971 0.0294225360365971 5765 8609 8609 1 4
"694" "chrX" 8751190 8751190 0.0294042796910532 0.0294042796910532 9531 14195 14195 1 7
"101" "chr1" 5790471 5790471 0.0294031201014831 0.0294031201014831 934 1439 1439 1 1
"1179" "chrX" 150399990 150399990 0.0294027840055038 0.0294027840055038 13023 23975 23975 1 1
"1602" "chr1" 147718157 147718157 -0.0293680595104072 0.0293680595104072 5754 8586 8586 1 3
"388" "chr1" 153045274 153045274 0.0293192577447739 0.0293192577447739 6068 9087 9087 1 1
"477" "chr1" 166886955 166886955 0.0293094802659766 0.0293094802659766 6830 10237 10237 1 1
"1024" "chrX" 103296301 103296301 0.0292554424296538 0.0292554424296538 11901 20803 20803 1 1
"362" "chr1" 152062567 152062567 0.0292549271745177 0.0292549271745177 6015 9021 9021 1 1
"1070" "chrX" 123743804 123743804 0.029251981991917 0.029251981991917 12395 22204 22204 1 1
"1885" "chrX" 48331787 48331787 -0.0292328229915779 0.0292328229915779 10607 17075 17075 1 1
"237" "chr1" 39173687 39173687 0.0292311137030481 0.0292311137030481 3283 4838 4838 1 1
"1738" "chr1" 217310383 217310383 -0.0292157357218646 0.0292157357218646 8251 12261 12261 1 6
"81" "chr1" 4773089 4773089 0.0292150423754679 0.0292150423754679 910 1413 1413 1 1
"901" "chrX" 68727568 68727568 0.0291939100631445 0.0291939100631445 11224 18862 18862 1 2
"99" "chr1" 5773334 5773334 0.029183628367369 0.029183628367369 932 1437 1437 1 1
"51" "chr1" 3199650 3199650 0.0291755595697144 0.0291755595697144 708 1098 1098 1 2
"1746" "chr1" 221051117 221051117 -0.0291728633927864 0.0291728633927864 8325 12367 12367 1 2
"494" "chr1" 177199034 177199034 0.0291675706943666 0.0291675706943666 7097 10630 10630 1 1
"572" "chr1" 228489289 228489289 0.029161546240827 0.029161546240827 8659 12875 12875 1 1
"113" "chr1" 7120104 7120104 0.0291537291728669 0.0291537291728669 1130 1722 1722 1 1
"1665" "chr1" 165322099 165322099 -0.0291515212019353 0.0291515212019353 6790 10173 10173 1 1
"391" "chr1" 153114002 153114002 0.029134071768782 0.029134071768782 6072 9092 9092 1 1
"573" "chr1" 228494830 228494830 0.0291248055604915 0.0291248055604915 8660 12876 12876 1 1
"119" "chr1" 7271353 7271353 0.0291239992623496 0.0291239992623496 1140 1734 1734 1 1
"1138" "chrX" 142598473 142598473 0.0291213360554459 0.0291213360554459 12880 23583 23583 1 1
"1992" "chrX" 151807197 151807197 -0.0291075907081269 0.0291075907081269 13081 24098 24098 1 12
"661" "chr1" 248685382 248685382 0.0290918915152802 0.0290918915152802 9397 13903 13903 1 1
"1112" "chrX" 136626364 136626364 0.0290728346610681 0.0290728346610681 12763 23290 23290 1 1
"1034" "chrX" 105064008 105064008 0.029067625149753 0.029067625149753 11931 20901 20901 1 2
"1892" "chrX" 49166345 49166345 -0.029065984075265 0.029065984075265 10766 17624 17624 1 1
"974" "chrX" 85399112 85399112 0.0290635970374608 0.0290635970374608 11615 19978 19978 1 1
"1772" "chr1" 228785987 228785987 -0.0290416317007553 0.0290416317007553 8710 12951 12951 1 1
"1536" "chr1" 90228473 90228473 -0.0290383692528685 0.0290383692528685 4796 7133 7133 1 3
"11" "chr1" 2410885 2410885 0.0290201606173755 0.0290201606173755 503 779 779 1 1
"645" "chr1" 247978690 247978690 0.029008579809335 0.029008579809335 9367 13865 13865 1 1
"681" "chrX" 7270088 7270088 0.0289984363246838 0.0289984363246838 9508 14135 14135 1 1
"466" "chr1" 164774643 164774643 0.0289772362675805 0.0289772362675805 6778 10159 10159 1 1
"687" "chrX" 8225236 8225236 0.0289636133999701 0.0289636133999701 9521 14168 14168 1 1
"1005" "chrX" 101409106 101409106 0.0289633215428425 0.0289633215428425 11782 20443 20443 1 1
"672" "chrX" 3238486 3238486 0.0289290154722706 0.0289290154722706 9462 14026 14026 1 1
"191" "chr1" 22985937 22985937 0.0289285731443003 0.0289285731443003 2293 3302 3302 1 1
"1719" "chr1" 203045044 203045044 -0.02889281867252 0.02889281867252 7675 11447 11447 1 1
"205" "chr1" 30374065 30374065 0.028856224058231 0.028856224058231 2795 4100 4100 1 1
"1725" "chr1" 208132490 208132490 -0.0288543008217478 0.0288543008217478 7961 11872 11872 1 1
"760" "chrX" 35816333 35816333 0.028838266218435 0.028838266218435 10147 15885 15885 1 8
"195" "chr1" 23111011 23111011 0.0287972910253854 0.0287972910253854 2307 3320 3320 1 2
"1404" "chr1" 36174005 36174005 -0.0287269818861119 0.0287269818861119 3119 4584 4584 1 2
"32" "chr1" 2876347 2876347 0.028714188654122 0.028714188654122 606 928 928 1 1
"1414" "chr1" 38461896 38461896 -0.0286858162668488 0.0286858162668488 3251 4795 4795 1 1
"1380" "chr1" 29587117 29587117 -0.0286816952191056 0.0286816952191056 2783 4087 4087 1 8
"77" "chr1" 4659688 4659688 0.0286734876656837 0.0286734876656837 900 1403 1403 1 1
"96" "chr1" 5540950 5540950 0.0286653811686482 0.0286653811686482 926 1431 1431 1 1
"990" "chrX" 99839936 99839936 0.0286608950831225 0.0286608950831225 11677 20125 20125 1 2
"783" "chrX" 37431920 37431920 0.0286559168841214 0.0286559168841214 10191 15999 15999 1 2
"1285" "chr1" 6545157 6545157 -0.0286555281909168 0.0286555281909168 1076 1638 1638 1 1
"1429" "chr1" 41350161 41350161 -0.028652312384641 0.028652312384641 3426 5062 5062 1 2
"641" "chr1" 247803637 247803637 0.0286382250060898 0.0286382250060898 9363 13860 13860 1 3
"392" "chr1" 153122203 153122203 0.0286355640937638 0.0286355640937638 6073 9093 9093 1 2
"522" "chr1" 204891567 204891567 0.0286244481365066 0.0286244481365066 7783 11598 11598 1 1
"1166" "chrX" 147598391 147598391 0.0285917104422258 0.0285917104422258 12943 23748 23748 1 1
"1294" "chr1" 9355438 9355438 -0.028587913399867 0.028587913399867 1306 1949 1949 1 1
"1972" "chrX" 130216901 130216901 -0.0285459050928857 0.0285459050928857 12535 22597 22597 1 7
"991" "chrX" 100071557 100071557 0.0285407087574104 0.0285407087574104 11690 20165 20165 1 1
"1923" "chrX" 101906288 101906288 -0.0285283233481048 0.0285283233481048 11796 20495 20495 1 14
"657" "chr1" 248636313 248636313 0.0285268402404006 0.0285268402404006 9393 13899 13899 1 1
"1894" "chrX" 53077301 53077301 -0.0285095030600307 0.0285095030600307 10903 17950 17950 1 1
"918" "chrX" 71093195 71093195 0.0285065085417581 0.0285065085417581 11384 19290 19290 1 3
"275" "chr1" 57816236 57816236 0.0284971458163484 0.0284971458163484 4214 6270 6270 1 1
"116" "chr1" 7125137 7125137 0.0284624787528627 0.0284624787528627 1133 1727 1727 1 1
"393" "chr1" 153174654 153174654 0.0284583815970845 0.0284583815970845 6074 9095 9095 1 1
"1736" "chr1" 215255161 215255161 -0.0284516287248936 0.0284516287248936 8220 12220 12220 1 1
"940" "chrX" 74148762 74148762 0.0284501048540242 0.0284501048540242 11493 19601 19601 1 1
"496" "chr1" 179557221 179557221 0.0284447166831924 0.0284447166831924 7153 10711 10711 1 1
"1074" "chrX" 124454138 124454138 0.0284434976167189 0.0284434976167189 12401 22231 22231 1 6
"313" "chr1" 107810111 107810111 0.0284347704213228 0.0284347704213228 5104 7626 7626 1 1
"1113" "chrX" 136654369 136654369 0.0284146310425274 0.0284146310425274 12776 23327 23327 1 1
"159" "chr1" 15208255 15208255 0.028406537596484 0.028406537596484 1671 2450 2450 1 2
"1400" "chr1" 33547713 33547713 -0.0283796716237792 0.0283796716237792 2998 4411 4411 1 1
"1460" "chr1" 46957105 46957105 -0.0283771544862203 0.0283771544862203 3784 5622 5622 1 1
"308" "chr1" 101023062 101023062 0.0283662707124235 0.0283662707124235 5055 7545 7545 1 1
"857" "chrX" 55246455 55246455 0.0283291968372862 0.0283291968372862 11019 18286 18286 1 6
"1656" "chr1" 161168145 161168145 -0.0283103912877613 0.0283103912877613 6658 9984 9984 1 2
"905" "chrX" 69080800 69080800 0.0282774652625602 0.0282774652625602 11237 18894 18894 1 1
"1194" "chrX" 151902442 151902442 0.0282593563213725 0.0282593563213725 13089 24110 24110 1 2
"285" "chr1" 58712062 58712062 0.028242690146626 0.028242690146626 4230 6289 6289 1 1
"298" "chr1" 92329399 92329399 0.0282302476472372 0.0282302476472372 4865 7243 7243 1 1
"1687" "chr1" 182921851 182921851 -0.0282017846803831 0.0282017846803831 7281 10889 10889 1 1
"983" "chrX" 91130234 91130234 0.0281940267199848 0.0281940267199848 11639 20035 20035 1 1
"899" "chrX" 68001739 68001739 0.0281723381559105 0.0281723381559105 11182 18746 18746 1 1
"564" "chr1" 227692291 227692291 0.0281582218724213 0.0281582218724213 8567 12735 12735 1 1
"35" "chr1" 2919785 2919785 0.0281409997677927 0.0281409997677927 616 943 943 1 1
"886" "chrX" 65241977 65241977 0.0281303263408336 0.0281303263408336 11134 18615 18615 1 1
"161" "chr1" 16763949 16763949 0.0280825850593351 0.0280825850593351 1832 2671 2671 1 1
"698" "chrX" 8771887 8771887 0.0280808577302427 0.0280808577302427 9536 14217 14217 1 1
"1269" "chr1" 5950209 5950209 -0.028079292270296 0.028079292270296 954 1467 1467 1 1
"314" "chr1" 107921855 107921855 0.0280580032892595 0.0280580032892595 5106 7628 7628 1 1
"269" "chr1" 55768455 55768455 0.0280528061642847 0.0280528061642847 4174 6220 6220 1 1
"889" "chrX" 65260820 65260820 0.0280470979414012 0.0280470979414012 11137 18619 18619 1 2
"405" "chr1" 153348911 153348911 0.0280350508801897 0.0280350508801897 6089 9119 9119 1 1
"748" "chrX" 30577300 30577300 0.0280350447900692 0.0280350447900692 10089 15727 15727 1 1
"386" "chr1" 153013573 153013573 0.0279860859442378 0.0279860859442378 6065 9084 9084 1 1
"1075" "chrX" 124456912 124456912 0.0279607113276064 0.0279607113276064 12402 22233 22233 1 1
"1211" "chrX" 152596109 152596109 0.0279559527816518 0.0279559527816518 13150 24234 24234 1 1
"229" "chr1" 38479228 38479228 0.0279472762216393 0.0279472762216393 3257 4804 4804 1 1
"184" "chr1" 20515978 20515978 0.0279331154012497 0.0279331154012497 2111 3056 3056 1 1
"1585" "chr1" 119529930 119529930 -0.0279227538177763 0.0279227538177763 5559 8297 8297 1 3
"1072" "chrX" 124451563 124451563 0.0279024168477278 0.0279024168477278 12400 22226 22226 1 1
"1823" "chrX" 9755283 9755283 -0.0278970647453703 0.0278970647453703 9554 14269 14269 1 9
"1780" "chr1" 230367682 230367682 -0.0278958350750807 0.0278958350750807 8776 13037 13037 1 1
"396" "chr1" 153232060 153232060 0.0278920270014201 0.0278920270014201 6077 9099 9099 1 1
"1435" "chr1" 43533796 43533796 -0.0278878037661029 0.0278878037661029 3546 5232 5232 1 1
"463" "chr1" 164725227 164725227 0.0278815481214435 0.0278815481214435 6772 10153 10153 1 1
"427" "chr1" 158258366 158258366 0.0278751554397355 0.0278751554397355 6503 9749 9749 1 1
"1445" "chr1" 44873692 44873692 -0.0278738770262419 0.0278738770262419 3647 5392 5392 1 2
"138" "chr1" 11589486 11589486 0.0278654247531701 0.0278654247531701 1511 2224 2224 1 1
"1783" "chr1" 231176985 231176985 -0.0278239657648116 0.0278239657648116 8819 13108 13108 1 1
"378" "chr1" 152784914 152784914 0.0278228181616496 0.0278228181616496 6050 9066 9066 1 1
"938" "chrX" 73960742 73960742 0.02779125721765 0.02779125721765 11490 19587 19587 1 1
"617" "chr1" 241588176 241588176 0.0277755842024268 0.0277755842024268 9117 13515 13515 1 1
"504" "chr1" 181622655 181622655 0.0277575959606461 0.0277575959606461 7234 10829 10829 1 1
"1289" "chr1" 8377844 8377844 -0.0277531498940097 0.0277531498940097 1220 1831 1831 1 2
"1449" "chr1" 45252291 45252291 -0.0277513763792743 0.0277513763792743 3681 5450 5450 1 1
"1581" "chr1" 116710530 116710530 -0.0277490622151988 0.0277490622151988 5476 8189 8189 1 6
"904" "chrX" 68840309 68840309 0.027744251235769 0.027744251235769 11235 18892 18892 1 1
"1239" "chr1" 1297240 1297240 -0.0277372929496472 0.0277372929496472 186 299 299 1 1
"125" "chr1" 7723630 7723630 0.0277117091965905 0.0277117091965905 1165 1762 1762 1 2
"452" "chr1" 159683813 159683813 0.027696366933749 0.027696366933749 6545 9803 9803 1 1
"1598" "chr1" 146551565 146551565 -0.0276884675090891 0.0276884675090891 5715 8535 8535 1 1
"234" "chr1" 38945700 38945700 0.0276718704753435 0.0276718704753435 3275 4829 4829 1 1
"563" "chr1" 227686895 227686895 0.0276474951230039 0.0276474951230039 8566 12734 12734 1 1
"1836" "chrX" 21393898 21393898 -0.0276440652398467 0.0276440652398467 9926 15234 15234 1 11
"830" "chrX" 51152273 51152273 0.0276365581026459 0.0276365581026459 10847 17826 17826 1 2
"820" "chrX" 50216175 50216175 0.0276283892318863 0.0276283892318863 10824 17756 17756 1 1
"696" "chrX" 8768566 8768566 0.0276244706196131 0.0276244706196131 9534 14204 14204 1 1
"1268" "chr1" 3775078 3775078 -0.0276190008565182 0.0276190008565182 868 1361 1361 1 3
"183" "chr1" 20511782 20511782 0.0276066613049284 0.0276066613049284 2109 3053 3053 1 1
"299" "chr1" 95258162 95258162 0.0276052753236831 0.0276052753236831 4967 7406 7406 1 1
"518" "chr1" 204252751 204252751 0.0275689876829449 0.0275689876829449 7755 11561 11561 1 1
"1578" "chr1" 113245695 113245695 -0.0275686806200001 0.0275686806200001 5365 8012 8012 1 1
"1733" "chr1" 214156842 214156842 -0.0275604253611648 0.0275604253611648 8175 12161 12161 1 3
"999" "chrX" 101146494 101146494 0.0275251899208242 0.0275251899208242 11772 20410 20410 1 1
"596" "chr1" 234342613 234342613 0.0275148556385374 0.0275148556385374 8917 13226 13226 1 1
"432" "chr1" 158435277 158435277 0.0275054709491434 0.0275054709491434 6509 9756 9756 1 1
"519" "chr1" 204652225 204652225 0.0274886846619284 0.0274886846619284 7774 11585 11585 1 1
"331" "chr1" 112782447 112782447 0.0274800564898229 0.0274800564898229 5349 7984 7984 1 1
"1509" "chr1" 63539873 63539873 -0.0274752625941239 0.0274752625941239 4334 6446 6446 1 1
"2000" "chrX" 153745361 153745361 -0.0274740210110254 0.0274740210110254 13419 24997 24997 1 14
"824" "chrX" 51137589 51137589 0.0274726363415101 0.0274726363415101 10841 17805 17805 1 1
"342" "chr1" 115974300 115974300 0.0274428535733966 0.0274428535733966 5452 8151 8151 1 1
"194" "chr1" 23109881 23109881 0.0274424855756929 0.0274424855756929 2306 3319 3319 1 1
"731" "chrX" 23413343 23413343 0.0274422797997562 0.0274422797997562 9968 15357 15357 1 1
"1148" "chrX" 145080188 145080188 0.027435817343289 0.027435817343289 12907 23662 23662 1 1
"1412" "chr1" 38259096 38259096 -0.0274191533693791 0.0274191533693791 3229 4760 4760 1 4
"1963" "chrX" 128873170 128873170 -0.0274011059583591 0.0274011059583591 12438 22329 22329 1 4
"148" "chr1" 12946833 12946833 0.0273888134389324 0.0273888134389324 1623 2384 2384 1 1
"840" "chrX" 52685166 52685166 0.0273762046048082 0.0273762046048082 10883 17899 17899 1 2
"348" "chr1" 143467252 143467252 0.0273730203090217 0.0273730203090217 5632 8403 8403 1 4
"355" "chr1" 149370974 149370974 0.0273485764768636 0.0273485764768636 5823 8683 8683 1 1
"1790" "chr1" 234952288 234952288 -0.0273254855343743 0.0273254855343743 8949 13276 13276 1 1
"1653" "chr1" 161008644 161008644 -0.0273117804117643 0.0273117804117643 6635 9938 9938 1 2
"180" "chr1" 20502234 20502234 0.0273092833810224 0.0273092833810224 2106 3050 3050 1 1
"1426" "chr1" 41119940 41119940 -0.027296476203406 0.027296476203406 3397 5026 5026 1 1
"1699" "chr1" 197884134 197884134 -0.0272794999369296 0.0272794999369296 7455 11123 11123 1 1
"988" "chrX" 99610803 99610803 0.0272379104776663 0.0272379104776663 11669 20097 20097 1 1
"1676" "chr1" 179279856 179279856 -0.0271971509534977 0.0271971509534977 7146 10698 10698 1 1
"1000" "chrX" 101315561 101315561 0.0271967929903396 0.0271967929903396 11775 20418 20418 1 2
"928" "chrX" 72068025 72068025 0.0271902375199072 0.0271902375199072 11436 19437 19437 1 1
"1758" "chr1" 226075388 226075388 -0.0271872894701243 0.0271872894701243 8486 12602 12602 1 3
"123" "chr1" 7692367 7692367 0.0271870832816394 0.0271870832816394 1161 1758 1758 1 2
"1748" "chr1" 221054707 221054707 -0.0271835643541243 0.0271835643541243 8329 12372 12372 1 1
"131" "chr1" 9241160 9241160 0.0271826294677182 0.0271826294677182 1289 1926 1926 1 1
"877" "chrX" 63617742 63617742 0.0271720705409307 0.0271720705409307 11101 18530 18530 1 1
"1095" "chrX" 134305815 134305815 0.0271666694828065 0.0271666694828065 12655 22968 22968 1 4
"374" "chr1" 152730718 152730718 0.0271569496574615 0.0271569496574615 6045 9061 9061 1 1
"1521" "chr1" 75139139 75139139 -0.0271177830097094 0.0271177830097094 4549 6754 6754 1 1
"1360" "chr1" 26797576 26797576 -0.0271134739377203 0.0271134739377203 2556 3722 3722 1 2
"481" "chr1" 169600704 169600704 0.0270782212135992 0.0270782212135992 6918 10376 10376 1 1
"804" "chrX" 49054690 49054690 0.0270700596564692 0.0270700596564692 10743 17554 17554 1 1
"1804" "chr1" 244213358 244213358 -0.027066153962323 0.027066153962323 9189 13614 13614 1 1
"837" "chrX" 52674356 52674356 0.0270529065933734 0.0270529065933734 10880 17891 17891 1 1
"1228" "chr1" 845810 845810 -0.0270464751222397 0.0270464751222397 19 32 32 1 4
"1553" "chr1" 92947332 92947332 -0.0270400712476734 0.0270400712476734 4886 7280 7280 1 1
"1203" "chrX" 152220506 152220506 0.0270231415974443 0.0270231415974443 13126 24192 24192 1 1
"1731" "chr1" 213124630 213124630 -0.0270149138024764 0.0270149138024764 8156 12135 12135 1 9
"664" "chr1" 248790459 248790459 0.0270049370513262 0.0270049370513262 9401 13908 13908 1 1
"913" "chrX" 70145544 70145544 0.0270020038275348 0.0270020038275348 11287 19044 19044 1 1
"706" "chrX" 12602509 12602509 0.026997279508236 0.026997279508236 9640 14477 14477 1 2
"204" "chr1" 30240119 30240119 0.0269878428470624 0.0269878428470624 2794 4099 4099 1 1
"1561" "chr1" 107600762 107600762 -0.0269783618850333 0.0269783618850333 5099 7615 7615 1 6
"1094" "chrX" 134305386 134305386 0.0269771283323081 0.0269771283323081 12655 22966 22966 1 4
"501" "chr1" 181480848 181480848 0.0269713806911038 0.0269713806911038 7231 10826 10826 1 1
"1627" "chr1" 154475068 154475068 -0.0269670767419074 0.0269670767419074 6179 9261 9261 1 2
"1014" "chrX" 103220551 103220551 0.026965536192725 0.026965536192725 11894 20774 20774 1 1
"1117" "chrX" 138612616 138612616 0.0269571041358181 0.0269571041358181 12806 23400 23400 1 3
"88" "chr1" 4837112 4837112 0.0269537849505403 0.0269537849505403 918 1422 1422 1 1
"267" "chr1" 54209080 54209080 0.0269485069542483 0.0269485069542483 4066 6069 6069 1 1
"623" "chr1" 243139525 243139525 0.0269410961376441 0.0269410961376441 9145 13555 13555 1 1
"1013" "chrX" 102943712 102943712 0.0269392924408294 0.0269392924408294 11872 20717 20717 1 2
"174" "chr1" 19113523 19113523 0.02691991077669 0.02691991077669 2011 2915 2915 1 1
